id,review_URL,ratings,reviewHeadings,reviewWordsCount
1532976305,https://itunes.apple.com/us/rss/customerreviews/id=1532976305/json,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5]","['Great podcast', 'Relevant, thought-provoking, and very human', 'Cuomo’s Nursing Home corruption', 'Much love!', 'Episode 69', 'Something real', 'As someone who can’t stand MSM. I gotta say Megan is amazing', 'So refreshing!', 'Eric and Megyn', 'Megyn is incredible.', 'The best!!!', 'No title suffices!', 'No fear', 'Idea for Podcast', 'Love Megyn! She’s so relatable!', 'Unexpected surprise', 'Keeping it Real!', 'Next time', 'A truly splendid podcast', 'Worth A Listen', 'Tulsi', 'Keep it Going', 'Tough on both sides.', 'Never Stop', 'Guests', 'Thank you MK', 'Necessary, Informative, Fun', 'Do you know who to trust with current events? Start here.', '👍👍', 'Tim Pool episode', 'Tulsi Gabbard!!', 'Absolutely the best', 'Journalism at its Finest!', 'Refreshing and fun', 'Great podcast!', 'Love your podcast', 'Make them live up to their own standards   RFR', 'Love your podcasts', 'Great podcast for a centrist', 'Tulsi Gabbard', 'Love the Podcast', 'Interesting conversations', 'Thought it would be good', 'Love your podcast!!', 'Breathe of fresh air', 'Loving the Podcaat', 'Sensible and Educational', 'Tulsi Gabbard', 'Amazing job!', 'You’re the Best!']","[75, 292, 148, 157, 296, 191, 130, 193, 135, 163, 15, 753, 163, 566, 181, 315, 480, 264, 197, 449, 54, 189, 99, 188, 604, 227, 549, 705, 136, 228, 291, 557, 617, 41, 103, 67, 140, 192, 144, 250, 277, 336, 73, 622, 212, 118, 104, 83, 200, 84]"
1503226625,https://itunes.apple.com/us/rss/customerreviews/id=1503226625/json,"[2, 3, 5, 1, 3, 5, 5, 5, 3, 2, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 4, 2, 5, 2, 2, 2, 5, 1, 1, 1, 1, 1, 1, 5, 1, 1, 5, 1, 1, 5, 5, 1, 1, 1, 5, 1, 5, 1, 4, 5]","['Biased', 'Listen carefully.', 'Great!', 'Nope', 'More Coronavirus Coverage', 'Important Stories', 'Great honest info!', 'Love this podcast!', 'Drop the local news', 'Unfortunate', 'Very one sided', 'Thank You', 'Ignore the one star ratings.', 'A Great Way to Round Up News', 'I’ve yet to read a legit 1 star', 'Not real news', 'great add to the afternoon', 'Well crafted podcast', 'Thank you', 'Quality, objective reporting', 'People shouldn’t rate podcasts because of their political opinions', 'Helping or hindering', 'My first ever Review', 'Poorly advertised', 'Wondering why...', 'It’s fallen off', 'Great podcast', 'Evidence', 'Liars Liars Liars', 'Faux outrage', 'Garbage', 'Boring. Would give it half a star.', 'Objectivity and well rounded reporting', 'Consider THIS is GREAT!', 'Total joke', 'Speed up the dialog', 'Kelly reminds me of Sarah Koenig', 'PLEASE STOP THE PATHETIC MCCONNELL CRAP', 'Left of Center', 'Worthwhile, in-depth reporting', 'Great follow up to Up First', 'Sad. On and off listener since 1990s', 'Stole the podcast name from another podcast', 'Leftist drivel', 'Actual reporting, real reporters', 'NPR is a joke these days.', 'Another excellent news digest', 'Biased.', 'middle of the road reporting', 'Thank you!']","[85, 500, 45, 107, 185, 68, 7, 182, 160, 191, 267, 68, 656, 310, 279, 85, 156, 226, 65, 126, 361, 68, 222, 165, 183, 332, 604, 52, 234, 206, 21, 232, 390, 145, 27, 107, 60, 242, 13, 128, 220, 395, 164, 25, 89, 221, 110, 79, 271, 172]"
1244649384,https://itunes.apple.com/us/rss/customerreviews/id=1244649384/json,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]","['A Perfect Listen', 'Great Discovery', 'Totally recommend', 'Exactly what I was looking for!', 'Chivalry', 'Love Listening!!!', 'Thank you', 'Food for the soul and the brain', 'Why did I wait so long?', 'Like a meditation with teeth', 'That old familiar sound', 'Professional, moving, entertaining.', 'Stories not Politics', 'Still my favorite podcast', 'Wonderful!! Thought-provoking and touching stories!', 'Love! Love! Love!', 'A love of reading', '❤️❤️❤️', 'Best Short Story Podcast!', 'The Best Podcast', 'Such a great podcast', 'LeVar Burton, read to me - please!', 'Magnificent', 'Thank you Levar', 'I want LeVar Burton to read me a bedtime story.', 'Don’t Skip This.', 'So many reasons to love this podcast!', 'In love', 'A living legend!', 'Aware of our place in the universe...', 'Reading Rainbow Rides Again!', 'Thank you Lavar!', 'Awesome!', 'If you want a brief escape ...', 'Silver door diner', 'Even better than I imagined', 'Reading Rainbow for Adults', 'Wonderful experience', 'LeVar Burton Reads is escapism at its finest', 'A Real Treasure', '5 STARS!!!', 'An Icon Reads', 'Thank you', 'Read to me', 'Theme song sounds like alarm', 'Reading rainbow for adults?', 'Podcasting at its finest!', 'Book Request', 'NO ONE can read a story like Levar Burton!', 'LeVar Burton does ANYTHING?? Sign me up!']","[174, 151, 181, 385, 196, 115, 308, 246, 702, 279, 202, 289, 841, 272, 673, 410, 247, 24, 210, 216, 463, 392, 158, 313, 759, 17, 668, 209, 367, 378, 121, 101, 204, 100, 1236, 364, 820, 115, 714, 483, 17, 73, 180, 321, 346, 262, 450, 388, 256, 145]"
1205030005,https://itunes.apple.com/us/rss/customerreviews/id=1205030005/json,"[3, 2, 4, 5, 4, 4, 1, 4, 1, 5, 5, 3, 3, 5, 1, 5, 5, 4, 2, 5, 5, 2, 1, 4, 4, 5, 3, 5, 4, 5, 5, 5, 2, 5, 5, 1, 1, 5, 5, 5, 2, 1, 5, 5, 5, 5, 5, 1, 5, 5]","['Too Poorly Scripted', 'Robots?', 'Amazing!', 'Well-researched podcast.', 'Awesome but chopped up', 'The Barber', 'Meh', 'Good story telling', 'ThE aCcEnT', 'GREAT LISTEN', 'Love the information', 'It’s ok', 'Commercials', 'Listen.', 'The woman’s voice is horrible', 'Engaging & frightening', 'All', 'Love it!', 'Reenactments', 'Wow 😳Great series!', 'Best True Crime Podcast', 'Kind of Annoying but amazing stories', 'This might be petty but...', 'Well researched!', 'So campy, but here I am listening to all of it', 'Yes but', 'Intriguing, but subjective', 'Amazing!!', 'Better Subjects', 'Unrivaled Podcast!', 'New favorite', '“Go rogue”', 'Good podcast ATROCIOUS EDITING', 'Entertaining and Informational', 'My favorite', 'Wiki-researched', 'Major cringe', '“Thanks Greg”', 'Great podcast', 'Awesome!!!', 'The killer is not a victim.', 'You just referred to a murderer as a victim??', 'My favorite thing in the whole world', 'Columbus Georgia', 'Love!!', 'Great podcast', 'Out of order', 'Same episode for multiple series', 'Listen everyday!', 'Great detail']","[165, 223, 168, 91, 276, 264, 140, 161, 406, 75, 293, 210, 226, 40, 88, 163, 69, 98, 21, 219, 192, 262, 233, 184, 210, 109, 853, 216, 83, 347, 272, 166, 87, 350, 74, 399, 196, 87, 37, 179, 724, 129, 157, 190, 97, 191, 52, 149, 212, 162]"
1438054347,https://itunes.apple.com/us/rss/customerreviews/id=1438054347/json,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 2, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 2]","['International listener', 'Love the hosts', 'Play at 1/2 speed', 'Get bill bure', 'I feel 5 stars about being Conan O’Brien’s friend', 'I demand reimbursement for my dry cleaning!', 'Help. It got more serious.', 'Lost iPhone/wallet', 'Never Stop!!', 'This podcast brings me great joy', 'Iffy Parenting', 'The best podcast ever', 'Funniest podcast', 'Love the podcast', 'Even the ads are funny', 'Zip it, Sona', 'Love the show but', 'Great but ads are unrealistic', 'Conan, Sona, and Matt are perfect together', 'Disappointed that Conan isn’t a better Listener', 'Needs more commercials', 'Sona - stop fake laughing', 'Did you ever get that mortgage paid off?', 'Conan brings out the best in all his guests', 'Conan stop talking over guests!', 'Sona’s Phone', 'I love Conan', 'Great Weight Loss Tool', 'Grinning like a Goofball', 'Love this podcast!', 'Love it... but...', 'Kind of grating', 'Weird Science', 'Congrats. Four birth certificates!!', 'A very podcast', 'hilarious', 'Conan O’Brien Needs A Friend', 'Conan', 'Not Great, Not Terrible', 'Coco Unbridled', 'Congratulations, Sona! (And Conan is good too.)', 'Ron Regan', ""I'd recommend this to certain people"", 'Stay out of the sun.', 'Conan is great ads are ummm', 'Congratulations Sona', 'Conan is the Star...but Sona and Matt are the Wind Beneath His Wings', 'Just the best', 'Yay Sona!!!', 'Too many commercials']","[312, 546, 47, 120, 36, 427, 551, 93, 186, 526, 232, 190, 324, 66, 350, 161, 137, 208, 870, 484, 96, 269, 97, 71, 363, 250, 150, 207, 180, 147, 704, 68, 124, 84, 228, 169, 426, 90, 92, 299, 412, 85, 179, 57, 267, 44, 1040, 296, 21, 50]"
1062418176,https://itunes.apple.com/us/rss/customerreviews/id=1062418176/json,"[5, 5, 5, 2, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 1, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]","['TCG Hi five', 'Oh captain, my captain', 'Captain', 'Eh.', 'The Cream of the True Crime Crop!', 'Goat', 'Nothing', 'Tragic topics obvs but told respectfully', 'the best', 'My fav true crime podcast', ""Between these guys and sword and scale I couldn't say which ones is my favorite"", 'I love it', 'Fantastic', 'Horse girls!', 'Ditch the Captain', 'The Best True Crime Podcast', 'The GOAT', 'NOT The Perfect True Crime Pod Cast', 'No Wonder', 'LOVE', 'Aye Aye Captain', 'Captain why?', 'Very well done', 'My favorite', 'Still one on my favorites...', 'It just gets better!', 'Amazing', 'Earballs.', 'Solid', 'Awesome Podcast!', 'I just can’t', 'Lame', 'Uninteresting Tone', 'Greatness', 'My go to podcast', 'Perfection!', 'Could be a 5 star..', 'Happy friday', 'LOVE THEM', 'One of the best podcasts out there!', 'Please read Fatal Vision', 'TCG', 'Good job on the MacDonald Case', 'Perfect Mix of Truth and Humor', 'Jib game strong.', 'Review', 'So glad I found TCG', 'Boring', 'I like your jib!', 'The Jib']","[204, 545, 148, 662, 507, 57, 43, 172, 27, 297, 19, 910, 97, 84, 303, 351, 245, 1568, 737, 74, 231, 138, 515, 110, 252, 170, 134, 62, 701, 260, 116, 102, 158, 49, 195, 163, 284, 17, 220, 128, 139, 2, 225, 113, 31, 53, 384, 98, 247, 49]"
1122804248,https://itunes.apple.com/us/rss/customerreviews/id=1122804248/json,"[3, 1, 1, 5, 5, 3, 5, 3, 3, 3, 3, 2, 3, 2, 2, 5, 1, 2, 5, 1, 1, 2, 4, 5, 3, 4, 5, 1, 3, 3, 5, 5, 5, 1, 5, 3, 3, 4, 5, 5, 5, 2, 3, 1, 3, 1, 5, 5, 1, 3]","['Wish I could like it', 'Way too many ads', 'Foul Language', 'Ads', 'Eliza Lam', 'Enjoy it, but....', 'Binged', 'Hate the ads', 'Too many mispronunciations', 'Advertising', 'All of your podcasts.', 'Why tho?! 🤢', 'Entertaining, SO MANY COMMERCIALS', 'Two host nightmare', 'Podcast needs a makeover', 'Love the hosts!', 'Needs new hosts', 'Annoying Narration', 'Great show!', 'Two hosts', 'Not historically correct', 'Yawn', 'Hitlers Niece', 'Great Podcast!', ""There's only one thing holding me back"", 'Love the facts, don’t love the drama', 'Love', 'Ugh!!!', 'Lose the Dramatizations', 'Re-enactments are lame', 'Carter & Wendy', 'Carter & Wendy', 'Give me more!', 'The adds', 'Thank god for this amazing podcast', 'Love and hate', 'This Goes for Most of the Parcast Network', 'Frequent Editing problem', 'Perfect for crime junkies', '5 stars for me', 'I dig it', 'It’s ok', 'Ads', 'not for me', 'Oh my...', 'Acting...yikes', 'Love this pod', 'I love the scenes and hosts', 'Why?', 'Weird']","[133, 13, 297, 152, 63, 643, 345, 206, 309, 185, 186, 134, 117, 354, 194, 223, 216, 138, 37, 232, 341, 188, 101, 228, 302, 38, 400, 53, 833, 251, 297, 111, 357, 138, 139, 241, 348, 258, 349, 209, 116, 430, 118, 113, 37, 275, 2, 92, 67, 111]"
480486345,https://itunes.apple.com/us/rss/customerreviews/id=480486345/json,"[5, 5, 5, 5, 4, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 1, 5]","['One of the voices in my head', 'Awesome', 'OG🎙 5⭐️', 'Great show!', 'I like the angry Bill', 'Super DOPE SHOW! 🙌🏽', 'Been making me laugh since 2008', 'My first time', 'We get it Bill you wear a mask', 'Ads', 'Bill Burr is the answer', 'Favorite Podcast', 'from a laaaaydeee', 'Freckles', 'Rant about mask outside? Lol', 'The classic comedy podcast', 'Baldy', 'Typical Liberal', 'Awesome podcast', 'Amazing', 'Ohhhh jeeezus', 'But Really Four', 'L❤️VE', 'Ratin’it', 'Bill is fun to listen to...', '""There you go, you\'re in the game!!""', '🐐', 'The greatest podcast of all time.', 'struggling', 'So glad I found', 'Entertaining, makes me laugh', 'Old pod on 1.28.21', 'Always love BB', 'amazing', 'Billy Bollox', 'Dear Bill,', 'Bill Burr is the GOAT', '🤣🤣🤣', 'Newscasts', 'You’re the best!', 'Bill burrito', 'Bill Burr the 🐐', 'Good show but...', 'Great podcast', 'WhiteChump', 'Bill is an American treasure', 'Best podcast out there', 'Alt lite boomer garbo', 'Gone Downhill', 'Off Menu']","[86, 38, 108, 49, 435, 11, 169, 300, 150, 55, 303, 52, 402, 104, 166, 57, 12, 22, 111, 31, 17, 154, 39, 19, 13, 73, 22, 9, 18, 17, 19, 44, 114, 125, 389, 124, 7, 3, 243, 68, 25, 80, 138, 173, 178, 69, 91, 1306, 223, 248]"
1553344468,https://itunes.apple.com/us/rss/customerreviews/id=1553344468/json,"[5, 5, 5, 5, 5, 5, 5]","['Great listens', 'subscribed!', 'Interesting concept!', 'applejacks', 'omg', 'Intrigued', 'Sounds like good, sexy fun']","[24, 127, 46, 23, 55, 39, 21]"
863897795,https://itunes.apple.com/us/rss/customerreviews/id=863897795/json,"[5, 5, 5, 5, 5, 5, 1, 4, 5, 5, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]","['5', 'Something to share with my son', 'Loved Mr. Pressfield!!', 'Every time I think I’m out, he pulls me back in!', 'Exceptional', 'Huge Fan', 'Too many ads', 'Great... except for Foul language', 'Great podcast but too much laughing', 'Why I keep coming back to Tim’s show', 'The best of the best', 'Some good, some bad.', 'A Kaleidoscopic View of Prodigies!', 'Going Stale', 'One of The Best', 'Great Show', 'Energizing', 'Courage.', 'With Richard Schwartz', 'Thank you !', '491 - Dr Schwartz', 'Yeyeyeyyeteteey', 'Great Podcast!', 'Love it!', 'Too many Ads', 'Game changing!', 'Stop the Noise!', 'Awesome', 'Thanks Tim', 'Amazing', 'Grateful for Tim Ferriss - Give the show a listen!', 'Get a note pad!', 'Background music', 'Capes for Capital', 'Powerful', 'New to me', 'Writing the Book', 'One of my favorite podcasts', 'This podcast has little need for additional reviews, but deserves them all the same!', 'The interview with Jerry Seinfeld is 🌟🌟🌟🌟🌟', 'This podcast has changed my life', 'Great interview', 'Master class in interviews and craft', 'Seinfeld', 'Love This Podcast !!', 'This podcast has changed my life!', 'Ugh. Unlistenable', 'Lifelong learning', 'Love the variety', 'The best podcast!']","[2, 362, 372, 366, 139, 79, 90, 310, 224, 392, 404, 279, 26, 730, 491, 54, 50, 158, 412, 42, 232, 55, 89, 78, 166, 114, 347, 277, 356, 203, 785, 740, 76, 93, 141, 73, 214, 450, 210, 289, 284, 48, 307, 34, 378, 560, 489, 375, 122, 171]"
1460600818,https://itunes.apple.com/us/rss/customerreviews/id=1460600818/json,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5]","['Honest and reliable', 'Great podcast!', 'Great!', 'God Bless Charlie Kirk', 'This is the most important podcast', 'Charlie Kirk', 'Facts', 'THE Podcast to NEVER MISS', 'Keeping Freedom Alive', 'Very informative. My favorite podcast!', 'Most Important Podcast Today', 'Defending our Freedoms!', 'Charlie -thank you!!', 'Thanks', 'Smart ideas all around!', 'Best reality podcast!!!!', 'Thank you', 'Truth!!!', 'God bless Charlie Kirk', 'God bless Charlie and his team', 'Never miss a podcast', 'My Go To Podcast!!', 'Charlie, thank you for your efforts in this movement! 🙏🏻', 'One of the best concise conservative voices on podcast', 'Our President Trump', 'Epic', 'Excellent Podcast for Facts and Truth', 'CPAC Speech', 'Education', 'Must listen episode', 'Breaking The News', '[DS]Threats', 'Chris Cuomo’s Role at CNN', 'Thank you for speaking truth!', 'Wheeling alumni', 'A Voice for Our Generation', 'Brain worms', 'Sir', 'Thank you from #thenicekaren', 'Charlie is the best!', 'Bobble head', 'You are the best of the best', 'RUSH', 'Great show and Truth', 'Great podcast!', 'not very good', 'Love your work Charlie. Keep running with the fire!', 'From one who wished he knew then what Charlie is teaching now', 'Best conservative podcast', 'Woah']","[299, 14, 67, 393, 98, 186, 59, 744, 206, 301, 43, 217, 116, 50, 935, 286, 146, 81, 41, 136, 570, 406, 406, 166, 68, 68, 223, 99, 124, 80, 429, 522, 265, 331, 150, 245, 55, 154, 413, 85, 18, 48, 65, 176, 110, 213, 156, 575, 144, 64]"
275699983,https://itunes.apple.com/us/rss/customerreviews/id=275699983/json,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 4, 5, 5, 1]","['Jarring intro music', 'Jarring Music', 'Dislike the very “jarring” intro music', 'Great in almost all ways', 'Love it but jarring intro music', 'Always good', 'Best Bedtime stories', 'It’s great!', 'Source of encouragement every week', 'Incredible, (but formulaic?)', 'Great stories', 'Real people’s experiences', 'I love this show', 'One of the best', 'Love / Hate', 'Waste of time', 'Great podcast', 'The Perfect Podcast for Non-podcasters', 'Great show ruined by one sided topics', 'Which one has Bruce Springsteen?????', 'Great Stories!', 'AMAZING', 'Great listening', 'Still gathering?', 'Amazing', 'Best Podcast I have ever heard', 'In love', 'Love the moth!!!', '5 stars', 'Late night and beyond', '🙌🏻🙌🏻🙌🏻', 'More humorous stories', 'Talk too fast', 'Easy listening', 'Why talk SO fast?!', 'engrossing', '👍👏', 'Incomparable!', 'Incredible stories!', ""A celebration of America's weakest minds"", 'Good story telling', 'Wonderful stories that make you laugh and cry', 'Love this podcast', 'So great', 'The Art of Storytelling Lives On', 'Can I give it more than 5 stars?', 'Entertaining!', 'Soothing', 'Love the Moth and the theme song', 'Puts fake episodes in your feed']","[205, 228, 69, 286, 173, 177, 224, 60, 432, 536, 70, 174, 50, 144, 72, 15, 142, 189, 23, 46, 88, 21, 86, 214, 469, 41, 212, 233, 163, 132, 143, 167, 50, 105, 153, 7, 7, 295, 4, 270, 55, 349, 232, 99, 255, 15, 99, 47, 96, 83]"
1236778275,https://itunes.apple.com/us/rss/customerreviews/id=1236778275/json,"[1, 1, 1, 1, 5, 1, 2, 5, 1, 5, 5, 4, 1, 1, 5, 5, 5, 3, 5, 5, 5, 1, 1, 5, 2, 5, 5, 3, 5, 3, 3, 5, 5, 3, 1, 1, 4, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 5, 5, 5]","['David and Jason are gross', 'They’re disgusting', 'No', 'Hold him accountable.', 'Best Podcast Ever!!', 'Stop the hate', 'Not a fan of new studio', 'Views!!!', 'Gross', 'Wow', 'Yo', 'Was my favorite podcast but it’s deterioratinf', 'Used to love this podcast', 'Not good direction', 'I love you', 'LOVE IT', 'Fantastic', 'The newer ep  bad', 'Love', 'Over Natalie', 'Bright future', 'Not a fan', 'Take Accountability !!!', 'I listen to the podcast more than music', 'Not as much of a fan anymore', 'The BEST YouTuber podcaster TikToker ever!', 'Okay but..', 'I really love this podcast BUT it could improve', 'DAVID', 'Random Upload Schedule', 'Not as good', 'Good', 'VEIWS', 'Eh', 'No one likes Madison Beer', 'Not good', 'Yes, but no to Ella', 'Thank you', 'Not the same', 'It’s good', 'Why does David still have a platform!!', 'GWF Fan', 'Amazing', 'plz no more madison beer', 'Dave.', 'Stop bringing Madison Beer', 'Not good', 'Pog', 'Let Jason talk more pls', 'Love the pod']","[3, 166, 99, 70, 341, 186, 240, 88, 129, 43, 132, 548, 166, 488, 162, 70, 119, 128, 81, 87, 590, 240, 485, 291, 260, 26, 47, 361, 58, 182, 70, 4, 19, 79, 78, 153, 30, 286, 266, 114, 242, 337, 43, 28, 206, 54, 233, 8, 66, 92]"
294055449,https://itunes.apple.com/us/rss/customerreviews/id=294055449/json,"[1, 5, 5, 5, 5, 3, 1, 1, 4, 3, 5, 5, 3, 1, 4, 1, 5, 1, 5, 4, 5, 1, 5, 5, 2, 5, 4, 5, 1, 5, 1, 1, 1, 5, 4, 5, 5, 5, 5, 5, 1, 4, 5, 1, 5, 1, 5, 5, 5, 1]","['This guy', 'A decade of brilliance', 'Smartest Woman on TV!', 'You’re the most watched because you bring something different to the table', 'Why Rachel Maddow', 'The Oath Podcast', 'Oof', 'Two Bit Hack for the DNC', 'Turn the volume down, please!', 'Paper Shuffle Drives Me Nuts', 'History lesson', 'Everyday listen', 'The Amy Klobushar Show', 'Uneducated Communist or Blatant Liar?', 'Very good! (But yes, twice)', 'A Masterclass in Mediocrity', '“Repetitive” obviously needed', 'Jealous of Ivanka’s brains and beauty', 'Facts', 'Repetitive', 'Excellent', 'Pathetic', 'I love every episode!', 'Rachael Maddow', 'Gerunds', 'Succinct fact based news', 'Your amazing', 'Love this lady', 'Sad', 'Always my favorite', 'Fabulous!', 'Not journalism', 'Props?', 'Analytical, contextual, practical explanations', 'Amazing', 'Thank You', 'All the stars  can give', 'Rachel Maddow is a national treasure', 'Great!', 'Friday’s podcast was perfect', 'Plastic news', 'Saved my sanity', 'How Ds and and Rs ""approach the nation\'s problems...""', 'Sad state of journalism', 'Rachel is Fantastic', 'Conspiracy theorist of the left', 'Rachel Maddow', 'Informative & Entertaining', 'You got no where', 'Far left']","[60, 463, 430, 94, 147, 252, 14, 64, 291, 273, 232, 80, 107, 63, 220, 665, 472, 65, 62, 347, 154, 26, 84, 20, 981, 335, 174, 45, 148, 220, 88, 9, 15, 224, 39, 114, 362, 36, 34, 168, 140, 66, 126, 212, 20, 125, 397, 145, 79, 47]"
1186098620,https://itunes.apple.com/us/rss/customerreviews/id=1186098620/json,"[1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 1, 2, 4, 5, 5, 5, 3, 5, 5, 5, 5, 2, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 1, 5]","['Trash', 'Ethan + Trisha = Iconic Podcast', 'Just why?', 'FRENEMIES IS SOO GOOD', 'Dobrik lives rent free in ur head', 'BEST PODCAST EVER AHHHH!', 'Racist and uniformed', 'hiiiii', 'Zero talent!', 'Love It!', 'MAGA', 'Ethan', 'Hey Hila! Shut up. With peace and love', 'David Dobrik', 'Frenemies is the best', 'Ew', '100%', 'I’m here for Trishaaaa', 'I love FRENEMIES', 'Poor aby.', 'Trisha', 'Downhill', 'Good pod', 'My Favorite Podcast', 'Love this', 'LOVE FRENEMIES', '6/10', 'Podcast is very good but bad staff', 'super entertaining', 'I love this episode', 'love', 'I enjoy the show but it needs its own place', 'Bad', 'Obsessed with frenemies', 'FRENIMIES is the best podcast', 'Best ever', 'Fat OG', 'I don’t like the new Trisha segments', 'SUCH A GOOD PODCAST', 'Love the drama 🎭', 'Lovvvvvvve this podcast', '10/10', 'HUGE IMPROVEMENT', '10/10', 'i love this podcast!', 'Love it!!', 'Disappointed in Ethan and Trish', '5 stars', 'Too much eating', 'Trisha is queen']","[196, 197, 55, 104, 247, 83, 171, 104, 75, 501, 28, 57, 12, 90, 12, 15, 23, 250, 10, 91, 19, 20, 81, 16, 71, 49, 69, 155, 61, 85, 7, 317, 36, 22, 148, 27, 77, 26, 137, 4, 94, 189, 392, 113, 90, 77, 293, 33, 368, 17]"
1334878780,https://itunes.apple.com/us/rss/customerreviews/id=1334878780/json,"[1, 1, 5, 1, 5, 1, 4, 1, 4, 5, 1, 1, 5, 1, 5, 1, 1, 1, 1, 3, 1, 1, 5, 1, 1, 5, 1, 5, 5, 5, 1, 1, 4, 5, 1, 5, 1, 5, 1, 1, 1, 4, 3, 1, 1, 5, 5, 1, 1, 1]","['New racists', 'Trash', '👋', 'Why, just why', 'Truly amazing', 'Ad Volume', 'Why is every episode a re run', 'Nope', 'Funny', 'Love', 'Disaster', 'It’s not humor, it’s activism', 'Highly recommend', 'creepy', 'I love your shooooow!', 'Noah has gone downhill', 'Black supremacist and race baiter', 'Somehow managed to be worse than TV version', '😖😖😖😖', 'It’s good but could use some fixes', 'Fake news', 'Not funny', 'Love love love!', 'Trying to hard', 'Eh', 'Best In Show', 'Irrelevant', 'Truth', 'Omg', 'Exactly what we need', 'Domestic terrorists', 'Hypocrite', 'Love it, but what happened to posting the full show?', 'Dear Trevor,', 'Ha', 'Favorite way to start my day', 'Worst', 'The best!', 'Too many ICYMI & repeats', 'I cringe', 'Absolute Garbage', 'Love Trevor Noah Show/HATE all of the Rebroadcasts!', 'Too many rebroadcasts', 'How can one be so unfunny', 'Bad', 'Nice', 'What’s up guys, yes', 'Wow', 'Trash', 'Lacks talent']","[48, 35, 3, 117, 172, 139, 86, 52, 126, 19, 73, 599, 244, 5, 70, 241, 60, 193, 65, 382, 317, 78, 69, 141, 495, 102, 370, 91, 165, 240, 712, 190, 524, 59, 136, 141, 38, 58, 144, 51, 68, 322, 46, 95, 38, 6, 59, 157, 119, 70]"
